1110805	0.05	1.00	0.06	-0.85	-0.55	-0.73
1110862	0.06	1.01	0.07	-0.91	-0.55	-0.79
1110921	0.05	1.01	0.07	-0.79	-0.55	-1.0
1110979	0.04	1.00	0.06	-0.79	-0.73	-0.85
1111037	0.06	1.01	0.05	-0.73	-0.55	-0.85
1111096	0.04	1.00	0.06	-0.85	-0.61	-0.91
1111154	0.05	1.00	0.06	-0.73	-0.55	-1.10
1111213	0.06	1.01	0.06	-0.79	-0.73	-0.91
1111271	0.05	1.00	0.06	-0.73	-0.61	-0.85
1111328	0.06	1.00	0.07	-0.85	-0.73	-0.98
1111387	0.05	1.01	0.07	-0.73	-0.49	-0.91
1111445	0.05	1.01	0.06	-0.91	-0.67	-0.79
1111503	0.05	1.00	0.07	-0.67	-0.55	-0.85
1111562	0.05	1.00	0.06	-0.67	-0.49	-0.91
1111620	0.07	1.00	0.06	-0.98	-0.37	-0.79
1111678	0.05	1.01	0.06	-0.73	-0.67	-0.79
1111737	0.06	1.01	0.06	-0.73	-0.61	-1.0
1111794	0.04	1.01	0.07	-0.79	-0.73	-0.98
1111853	0.05	1.00	0.06	-0.67	-0.79	-0.85
1111911	0.05	1.00	0.07	-0.91	-0.49	-0.85
1111969	0.05	1.01	0.07	-0.91	-0.49	-0.79
1112028	0.06	1.01	0.07	-0.73	-0.67	-0.85
1112086	0.05	1.00	0.07	-0.85	-0.73	-0.98
1112144	0.06	1.01	0.07	-0.61	-0.61	-1.04
1112202	0.05	1.00	0.07	-0.98	-0.55	-0.91
1112260	0.06	1.01	0.07	-0.85	-0.67	-0.98
1112318	0.06	1.01	0.06	-0.85	-0.55	-0.91
1112377	0.05	1.01	0.07	-0.79	-0.55	-0.79
1112435	0.06	1.01	0.06	-0.73	-0.67	-0.79
1112494	0.04	1.00	0.07	-0.61	-0.49	-0.61
1112552	0.06	1.01	0.07	-0.91	-0.55	-0.91
1112610	0.05	1.01	0.06	-0.85	-0.55	-0.91
1112669	0.05	1.00	0.06	-0.79	-0.37	-0.98
1112726	0.07	1.01	0.06	-0.73	-0.37	-0.67
1112784	0.05	1.00	0.05	-0.98	-0.61	-1.0
1112843	0.06	1.00	0.06	-0.98	-0.55	-1.04
1112901	0.05	1.00	0.06	-0.85	-0.37	-0.98
1112960	0.06	1.00	0.06	-0.85	-0.43	-0.91
1113018	0.05	1.00	0.05	-0.79	-0.49	-1.0
1113075	0.06	1.01	0.06	-0.67	-0.37	-0.91
1113134	0.05	1.00	0.06	-0.98	-0.67	-0.91
1113192	0.04	1.00	0.07	-0.79	-0.43	-0.91
1113250	0.06	1.01	0.07	-0.73	-0.61	-1.04
1113309	0.05	1.00	0.05	-0.98	-0.61	-0.85
1113367	0.06	1.01	0.06	-0.49	-0.43	-0.67
1113425	0.061.01	0.05	-0.79	-0.30	-0.73
1113483	0.06	1.01	0.06	-0.73	-0.61	-1.04
1113541	0.05	1.00	0.07	-0.85	-0.43	-0.67
1113600	0.06	1.01	0.07	-0.85	-0.49	-0.79
1113658	0.06	1.01	0.05	-0.73	-0.61	-1.04
1113716	0.05	1.00	0.06	-0.73	-0.73	-0.85
1113775	0.06	1.01	0.06	-0.67	-0.67	-1.0
1113833	0.06	1.01	0.06	-0.67	-0.67	-0.85
1113891	0.05	1.01	0.06	-0.91	-0.43	-0.98
1113949	0.06	1.00	0.05	-0.91	-0.61	-0.85
1114007	0.06	1.00	0.06	-0.73	-0.49	-0.91
1114065	0.06	1.01	0.06	-0.67	-0.43	-0.98
1114124	0.05	1.00	0.06	-0.67	-0.43	-0.98
1114182	0.06	1.01	0.07	-0.91	-0.55	-1.16
1114241	0.05	1.01	0.06	-0.85	-0.55	-0.73
1114299	0.05	1.00	0.06	-0.73	-0.55	-0.91
1114357	0.06	1.01	0.05	-0.91	-0.49	-0.85
1114415	0.05	1.00	0.06	-0.79	-0.55	-1.04
1114473	0.06	1.01	0.06	-0.73	-0.61	-0.85
1114531	0.05	1.01	0.06	-1.04	-0.49	-0.73
1114590	0.06	1.00	0.06	-0.73	-0.61	-0.85
1114648	0.05	1.00	0.06	-0.91	-0.55	-1.0
1114706	0.06	1.01	0.07	-0.61	-0.49	-0.98
1114765	0.06	1.01	0.06	-0.85	-0.61	-0.98
1114822	0.06	1.00	0.06	-0.73	-0.49	-0.79
1114881	0.06	1.00	0.06	-0.49	-0.49	-0.91
1114939	0.05	1.01	0.06	-0.67	-0.43	-0.98
1114997	0.05	1.00	0.07	-0.79	-0.61	-0.91
1115056	0.05	1.01	0.06	-0.79	-0.55	-0.91
1115114	0.06	1.01	0.06	-0.67	-0.61	-0.85
1115172	0.06	1.00	0.06	-0.85	-0.55	-1.10
1115231	0.06	1.00	0.07	-0.79	-0.67	-0.85
1115288	0.06	1.01	0.07	-0.98	-0.73	-1.04
1115346	0.04	1.00	0.06	-0.79	-0.73	-0.79
1115405	0.05	1.00	0.06	-0.61	-0.79	-0.91
1115463	0.06	1.00	0.05	-0.67	-0.49	-0.91
1115522	0.05	1.01	0.06	-0.61	-0.43	-0.79
1115580	0.06	1.01	0.06	-0.98	-0.43	-0.98
1115638	0.05	1.00	0.07	-0.85	-0.61	-0.98
1115696	0.06	1.01	0.07	-0.73	-0.55	-0.85
1115754	0.05	1.00	0.05	-0.79	-0.55	-0.91
1115812	0.07	1.01	0.06	-0.79	-0.55	-0.79
1115871	0.06	1.01	0.06	-0.79	-0.73	-0.98
1115929	0.05	1.00	0.07	-0.79	-0.43	-0.91
1115987	0.06	1.00	0.06	-0.79	-0.55	-0.91
1116046	0.05	1.01	0.07	-0.79	-0.55	-0.91
1116104	0.06	1.01	0.05	-0.98	-0.73	-0.73
1116162	0.05	1.00	0.07	-0.85	-0.73	-0.98
1116220	0.06	1.01	0.07	-0.91	-0.67	-0.91
1116278	0.06	1.01	0.06	-0.85	-0.55	-0.98
1116337	0.05	1.00	0.06	-0.73	-0.55	-0.91
1116395	0.06	1.01	0.06	-0.79	-0.49	-0.85
1116453	0.05	1.00	0.06	-0.61	-0.55	-0.98
1116512	0.05	1.00	0.06	-0.61	-0.55	-0.98
1116570	0.05	1.00	0.07	-0.67	-0.43	-1.0
1116627	0.06	1.01	0.06	-0.79	-0.43	-0.91
1116686	0.06	1.01	0.06	-0.73	-0.43	-0.67
1116744	0.05	1.00	0.06	-0.61	-0.49	-0.79
1116803	0.06	1.01	0.07	-0.61	-0.55	-0.73
1116861	0.04	1.01	0.06	-0.73	-0.61	-0.91
1116919	0.07	1.00	0.06	-0.91	-0.55	-0.85
1116978	0.06	1.01	0.05	-0.73	-0.67	-0.91
1117035	0.05	1.01	0.07	-0.91	-0.67	-0.98
1117093	0.06	1.00	0.06	-0.79	-0.55	-0.91
1117152	0.05	1.00	0.06	-0.79	-0.67	-1.10
1117210	0.06	1.01	0.06	-0.67	-0.37	-0.91
1117268	0.05	1.00	0.06	-0.49	-0.61	-0.91
1117327	0.06	1.01	0.06	-0.85	-0.55	-0.79
1117385	0.06	1.01	0.06	-0.79	-0.61	-1.0
1117444	0.05	1.00	0.07	-0.79	-0.49	-0.79
1117501	0.05	1.00	0.06	-0.73	-0.61	-0.98
1117559	0.05	1.01	0.06	-0.79	-0.49	-0.98
1117618	0.06	1.00	0.05	-0.79	-0.67	-0.91
1117676	0.06	1.00	0.06	-0.85	-0.55	-1.10
1117734	0.05	1.01	0.06	-0.73	-0.55	-0.73
1117793	0.06	1.00	0.06	-0.67	-0.55	-1.10
1117851	0.04	1.00	0.06	-0.61	-0.67	-1.22
1117910	0.06	1.01	0.06	-0.79	-0.49	-0.85
1117967	0.04	1.00	0.07	-0.79	-0.73	-0.85
1118025	0.06	1.01	0.07	-0.61	-0.73	-0.91
1118084	0.06	1.01	0.07	-1.0	-0.61	-1.04C�1118142	0.05	1.01	0.06	-0.61	-0.55	-0.73
1118200	0.06	1.00	0.07	-0.85	-0.67	-0.91
1118259	0.06	1.00	0.06	-0.73	-0.85	-0.67
1118317	0.07	1.00	0.06	-0.85	-0.49	-0.91
1118374	0.04	1.00	0.06	-0.79	-0.61	-0.98
1118433	0.06	1.01	0.06	-0.79	-0.61	-1.04C�1118491	0.05	1.00	0.07	-0.73	-0.67	-0.91
1118550	0.05	1.00	0.06	-0.61	-0.37	-0.91
1118608	0.06	1.00	0.06	-0.91	-0.30	-0.85
1118666	0.05	1.01	0.06	-0.79	-0.37	-0.98
1118724	0.06	1.00	0.06	-0.91	-0.43	-0.91
1118782	0.05	1.00	0.06	-0.79	-0.37	-0.79
1118840	0.07	1.01	0.05	-0.73	-0.43	-1.0
1118899	0.05	1.00	0.06	-0.79	-0.49	-0.85
1118957	0.06	1.01	0.06	-0.73	-0.67	-0.98
1119015	0.06	1.01	0.06	-0.67	-0.43	-0.91
1119074	0.04	1.01	0.07	-0.67	-0.61	-0.85
1119132	0.06	1.01	0.06	-0.67	-0.61	-1.10
1119190	0.05	1.01	0.07	-0.85	-0.49	-0.85
1119248	0.06	1.01	0.06	-0.98	-0.67	-0.91
1119306	0.05	1.00	0.07	-0.91	-0.61	-0.85
1119365	0.06	1.01	0.06	-0.79	-0.49	-0.79
1119423	0.07	1.01	0.06	-0.85	-0.55	-0.85
1119481	0.04	1.00	0.06	-0.73	-0.73	-1.04
1119540	0.05	1.01	0.07	-0.79	-0.61	-0.91
1119598	0.05	1.00	0.06	-0.91	-0.67	-0.85
1119655	0.06	1.00	0.06	-1.04	-0.55	-0.91
1119714	0.06	1.01	0.06	-0.85	-0.61	-0.85
1119772	0.05	1.01	0.06	-0.79	-0.55	-0.85
1119831	0.05	1.00	0.06	-0.73	-0.49	-0.85
1119889	0.04	0.99	0.06	-0.85	-0.49	-1.10
1119947	0.06	1.01	0.06	-0.73	-0.61	-1.04
1120006	0.05	1.00	0.05	-0.73	-0.61	-0.91
1120063	0.06	1.00	0.06	-0.73	-0.43	-0.79
1120121	0.06	1.01	0.04	-0.67	-0.79	-1.04
1120180	0.05	1.01	0.07	-0.79	-0.67	-1.0
1120238	0.06	1.01	0.05	-0.79	-0.73	-1.0
1120296	0.05	1.01	0.06	-0.73	-0.67	-0.79
1120355	0.06	1.00	0.07	-0.79	-0.43	-0.79
1120413	0.05	1.00	0.06	-0.73	-0.49	-0.91
1120471	0.06	1.01	0.06	-0.73	-0.61	-0.85
1120529	0.05	1.00	0.06	-0.79	-0.55	-0.91
1120587	0.05	1.01	0.06	-0.73	-0.49	-1.04
1120646	0.06	1.01	0.07	-0.67	-0.73	-0.91
1120704	0.05	1.00	0.05	-0.79	-0.61	-0.85
1120762	0.06	1.00	0.06	-1.04	-0.49	-1.10
1120821	0.05	1.00	0.06	-0.91	-0.73	-0.85
1120878	0.06	1.01	0.06	-0.85	-0.73	-0.91
1120936	0.05	1.00	0.05	-0.79	-0.61	-0.91
1120995	0.06	1.01	0.05	-0.73	-0.49	-0.91
1121053	0.06	1.01	0.06	-0.85	-0.30	-1.04C�1121112	0.04	1.00	0.06	-0.85	-0.55	-0.73
1121170	0.06	1.01	0.07	-0.79	-0.73	-0.91
1121228	0.04	1.00	0.06	-0.79	-0.61	-0.91
1121286	0.06	1.00	0.06	-0.79	-0.67	-0.91
1121344	0.05	1.01	0.07	-0.67	-0.55	-0.98
1121402	0.06	1.01	0.06	-0.67	-0.55	-0.98
1121461	0.05	1.00	0.06	-0.73	-0.55	-0.79
1121519	0.05	1.00	0.06	-0.79	-0.67	-0.91
1121577	0.06	1.01	0.06	-0.79	-0.55	-0.73
1121636	0.05	1.00	0.06	-0.61	-0.61	-0.85
1121694	0.06	1.01	0.07	-0.73	-0.49	-0.91
1121752	0.06	1.01	0.06	-0.67	-0.30	-0.98
1121810	0.04	1.00	0.06	-0.98	-0.79	-0.79
1121868	0.06	1.00	0.06	-0.85	-0.43	-0.85
1121927	0.05	1.00	0.06	-0.73	-0.67	-1.10
1121985	0.06	1.01	0.06	-0.79	-0.61	-0.73
1122043	0.05	1.01	0.06	-0.73	-0.67	-1.16
1122102	0.06	1.01	0.06	-0.73	-0.67	-0.85
1122160	0.06	1.01	0.06	-0.85	-0.37	-0.91
1122219	0.05	1.00	0.06	-0.73	-0.37	-0.98
1122276	0.07	1.01	0.05	-0.67	-0.55	-0.91
1122334	0.04	1.01	0.06	-0.91	-0.67	-0.91
1122393	0.05	1.01	0.06	-0.79	-0.61	-0.79
1122451	0.05	1.00	0.06	-0.98	-0.55	-0.91
1122509	0.05	1.01	0.06	-0.91	-0.37	-0.85
1122568	0.06	1.01	0.06	-0.79	-0.30	-0.98
1122626	0.05	1.00	0.07	-0.85	-0.49	-0.91
1122684	0.06	1.00	0.07	-0.79	-0.49	-0.91
1122742	0.04	1.00	0.06	-0.79	-0.61	-0.91
1122800	0.05	1.00	0.06	-0.67	-0.49	-0.91
1122859	0.06	1.00	0.06	-0.73	-0.49	-0.98
1122917	0.05	1.01	0.05	-0.91	-0.55	-0.98
1122975	0.05	1.02	0.07	-0.73	-0.61	-0.79
1123034	0.05	1.00	0.06	-0.85	-0.55	-1.0
1123092	0.06	1.00	0.06	-0.85	-0.55	-0.85
1123149	0.05	1.01	0.07	-0.85	-0.61	-1.04
1123208	0.06	1.01	0.06	-0.79	-0.55	-0.91
1123266	0.06	1.01	0.07	-0.73	-0.61	-0.73
1123324	0.05	1.00	0.06	-0.73	-0.73	-1.04
1123383	0.06	1.00	0.06	-0.73	-0.49	-0.79
1123441	0.05	1.00	0.05	-0.91	-0.55	-0.85
1123500	0.061.00	0.06	-0.85	-0.49	-0.85
1123557	0.05	1.01	0.06	-0.79	-0.67	-1.10
1123615	0.06	1.01	0.06	-0.98	-0.67	-0.67
1123674	0.05	1.01	0.06	-0.79	-0.49	-1.10
1123732	0.04	1.00	0.07	-0.79	-0.37	-0.73
1123790	0.06	1.01	0.07	-0.98	-0.55	-0.85
1123849	0.05	1.01	0.06	-0.79	-0.61	-0.67
1123907	0.04	1.00	0.07	-0.73	-0.49	-0.91
1123965	0.06	1.00	0.06	-0.85	-0.61	-0.91
1124023	0.05	1.01	0.06	-0.73	-0.61	-1.04
1124081	0.06	1.00	0.05	-0.67	-0.43	-0.91
1124140	0.05	1.01	0.06	-0.79	-0.61	-1.22
1124198	0.06	1.00	0.06	-0.73	-0.61	-1.0
1124256	0.04	1.00	0.06	-0.79	-0.73	-0.73
1124315	0.06	1.00	0.07	-0.67	-0.73	-0.79
1124373	0.05	1.01	0.06	-0.91	-0.61	-0.85
1124430	0.05	1.01	0.07	-0.73	-0.67	-0.98
1124489	0.06	1.00	0.05	-0.85	-0.55	-0.85
1124547	0.05	1.01	0.07	-0.91	-0.55	-0.85
1124605	0.05	1.01	0.06	-0.79	-0.61	-0.98
1124664	0.05	1.00	0.06	-0.91	-0.67	-0.79
1124722	0.06	1.01	0.06	-0.67	-0.61	-0.98
1124781	0.05	1.00	0.05	-0.98	-0.55	-1.0
1124838	0.05	1.01	0.06	-0.85	-0.55	-0.91
1124896	0.07	1.01	0.06	-0.73	-0.49	-0.91
1124955	0.05	1.00	0.06	-0.73	-0.55	-0.85
1125013	0.06	1.00	0.06	-0.79	-0.61	-0.85
1125071	0.05	1.00	0.06	-0.85	-0.49	-0.85
1125130	0.06	1.01	0.06	-0.67	-0.43	-0.85
1125188	0.06	1.00	0.06	-0.67	-0.49	-0.85
1125246	0.06	1.01	0.06	-0.79	-0.55	-0.98
1125304	0.06	1.01	0.05	-0.73	-0.61	-0.98
1125362	0.05	1.00	0.06	-0.73	-0.49	-0.73
1125421	0.07	1.01	0.05	-0.73	-0.55	-0.91
1125479	0.05	1.01	0.06	-0.91	-0.43	-0.91
1125537	0.06	1.01	0.06	-0.85	-0.55	-0.91
1125596	0.06	1.00	0.06	-0.85	-0.67	-0.79
1125654	0.05	1.00	0.06	-0.91	-0.61	-0.98
1125712	0.06	1.01	0.05	-0.85	-0.61	-0.79
1125770	0.05	1.00	0.05	-0.91	-0.49	-0.98
1125828	0.06	1.01	0.06	-0.79	-0.49	-0.98
1125886	0.05	1.00	0.06	-0.85	-0.61	-0.85
1125945	0.06	1.00	0.06	-0.98	-0.43	-0.85
1126003	0.06	1.01	0.05	-0.79	-0.24	-0.85
1126062	0.06	1.01	0.06	-0.85	-0.49	-0.98
1126120	0.05	1.00	0.06	-0.79	-0.61	-0.79
1126178	0.06	1.00	0.06	-0.61	-0.55	-0.73
1126236	0.07	1.01	0.05	-0.79	-0.61	-0.91
1126294	0.05	1.00	0.06	-0.79	-0.55	-0.91
1126352	0.06	1.01	0.07	-0.73	-0.67	-0.79
1126411	0.07	1.01	0.06	-0.79	-0.43	-0.91
1126469	0.05	1.01	0.06	-0.73	-0.79	-0.85
1126528	0.06	1.00	0.07	-0.79	-0.49	-1.10
1126586	0.06	1.01	0.07	-0.91	-0.67	-1.04
1126644	0.05	1.00	0.06	-0.79	-0.61	-0.91
1126702	0.05	1.00	0.06	-0.85	-0.49	-0.98
1126760	0.06	1.01	0.06	-0.79	-0.67	-0.79
1126818	0.06	1.01	0.06	-0.61	-0.49	-1.04
1126877	0.04	1.00	0.07	-0.79	-0.67	-0.85
1126935	0.06	1.01	0.06	-0.79	-0.73	-0.91
1126993	0.04	1.00	0.06	-0.79	-0.49	-0.91
1127052	0.05	1.00	0.05	-0.85	-0.79	-0.85
1127109	0.06	1.00	0.05	-0.73	-0.61	-1.0
1127168	0.06	1.01	0.07	-0.79	-0.61	-0.98
1127226	0.05	1.00	0.06	-0.79	-0.73	-1.04
1127284	0.06	1.01	0.06	-0.55	-0.61	-0.79
1127343	0.06	1.01	0.05	-0.67	-0.55	-0.98
1127401	0.04	1.01	0.06	-0.73	-0.67	-0.98
1127459	0.05	1.01	0.06	-0.73	-0.91	-1.04C�1127517	0.06	1.01	0.07	-0.79	-0.85	-1.10
1127575	0.05	1.00	0.06	-0.73	-0.55	-1.16
1127633	0.06	1.00	0.07	-0.79	-0.67	-1.04C�1127692	0.05	1.01	0.08	-0.49	-0.73	-0.85
1127750	0.06	1.00	0.06	-0.79	-0.55	-0.79
1127809	0.06	1.00	0.06	-0.85	-0.67	-0.91
1127866	0.06	1.00	0.07	-0.79	-0.55	-1.04
1127924	0.05	1.00	0.05	-0.79	-0.49	-0.91
1127983	0.06	1.01	0.07	-0.85	-0.55	-1.04C�1128041	0.06	1.00	0.06	-0.85	-0.55	-1.04C�1128099	0.05	1.01	0.06	-0.73	-0.55	-0.98
1128158	0.05	1.00	0.05	-0.79	-0.37	-0.79
1128216	0.04	1.00	0.06	-0.79	-0.37	-0.61
1128273	0.05	1.01	0.07	-0.67	-0.61	-0.85
1128332	0.05	1.00	0.06	-0.73	-0.73	-0.91
1128390	0.05	1.01	0.07	-0.73	-0.67	-0.91
1128449	0.05	1.00	0.06	-0.67	-0.61	-0.91
1128507	0.05	1.00	0.07	-0.67	-0.55	-0.91
1128565	0.07	1.01	0.06	-0.79	-0.67	-0.85
1128624	0.05	1.01	0.06	-0.91	-0.61	-1.04
1128681	0.06	1.01	0.06	-0.61	-0.67	-0.85
1128739	0.05	1.01	0.06	-0.79	-0.67	-0.91
1128798	0.05	1.01	0.07	-0.79	-0.49	-0.91
1128856	0.06	1.00	0.06	-1.10	-0.85	-0.79
1128914	0.05	1.01	0.06	-0.85	-0.73	-0.79
1128973	0.06	1.01	0.06	-0.73	-0.85	-0.85
1129031	0.05	1.00	0.06	-0.98	-0.61	-0.79
1129090	0.05	1.00	0.06	-0.73	-0.67	-0.91
1129147	0.05	1.01	0.06	-0.73	-0.49	-0.79
1129205	0.04	1.01	0.06	-0.79	-0.61	-0.79
1129264	0.06	1.00	0.06	-0.61	-0.43	-1.04
1129322	0.05	1.00	0.06	-0.85	-0.67	-0.91
1129380	0.05	1.01	0.07	-0.79	-0.37	-0.91
1129439	0.05	0.99	0.05	-0.67	-0.61	-0.91
1129497	0.06	1.00	0.06-0.73	-0.61	-0.98
1129555	0.05	1.00	0.06	-0.85	-0.61	-0.98
1129613	0.04	1.01	0.07	-0.85	-0.79	-1.04
1129671	0.06	1.00	0.06	-0.79	-0.67	-0.85
1129730	0.06	1.00	0.06	-0.91	-0.49	-0.85
1129788	0.07	1.01	0.06	-0.98	-0.49	-0.91
1129846	0.05	1.00	0.05	-0.91	-0.67	-0.98
1129905	0.06	1.01	0.07	-0.91	-0.79	-0.79
1129963	0.06	1.00	0.06	-0.73	-0.49	-0.98
1130020	0.05	1.00	0.06	-0.73	-0.55	-0.73
1130079	0.06	1.01	0.07	-0.73	-0.55	-0.79
1130137	0.05	1.00	0.06	-0.79	-0.24	-0.98
1130195	0.06	1.01	0.07	-0.91	-0.43	-1.04C�1130254	0.05	1.00	0.07	-0.98	-0.61	-0.73
1130312	0.05	1.00	0.06	-0.91	-0.55	-0.91
1130371	0.06	1.00	0.06	-0.61	-0.37	-0.85
1130428	0.05	1.01	0.06	-0.61	-0.49	-1.04
1130486	0.05	1.01	0.06	-0.67	-0.55	-0.98
1130545	0.05	1.00	0.06	-0.79	-0.61	-0.79
1130603	0.06	1.01	0.06	-0.67	-0.30	-0.85
1130661	0.05	1.00	0.06	-0.91	-0.79	-0.91
1130720	0.04	1.01	0.06	-0.98	-0.73	-0.79
1130778	0.06	1.00	0.06	-0.79	-0.49	-0.79
1130836	0.05	1.00	0.05	-0.79	-0.61	-0.73
1130894	0.06	1.00	0.05	-0.91	-0.43	-0.91
1130952	0.06	1.00	0.07	-0.55	-0.67	-1.10
1131011	0.05	1.01	0.06	-0.85	-0.67	-0.79
1131069	0.06	1.01	0.05	-0.85	-0.67	-0.85
1131127	0.06	1.01	0.07	-0.73	-0.61	-1.0
1131186	0.06	1.02	0.05	-0.79	-0.43	-0.85
1131244	0.05	1.00	0.07	-0.73	-0.85	-0.91
1131302	0.06	1.01	0.07	-0.73	-0.43	-1.04C�1131360	0.05	1.00	0.06	-0.85	-0.49	-0.91
1131418	0.05	1.01	0.06	-0.79	-0.73	-0.79
1131476	0.05	1.00	0.06	-0.73	-0.67	-0.98
1131535	0.06	1.01	0.07	-0.79	-0.43	-0.91
1131593	0.06	1.01	0.05	-0.73	-0.55	-0.98
1131652	0.04	1.00	0.06	-0.67	-0.55	-0.98
1131710	0.06	1.00	0.06	-0.85	-0.49	-1.04
1131767	0.04	1.00	0.06	-0.85	-0.61	-0.79
1131826	0.06	1.01	0.06	-0.91	-0.49	-1.0
1131884	0.06	1.00	0.07	-0.67	-0.79	-0.91
1131942	0.05	1.00	0.07	-0.73	-0.79	-0.91
1132001	0.06	1.00	0.05	-0.85	-0.61	-0.98
1132059	0.05	1.00	0.06	-1.0	-0.79	-0.98
1132116	0.06	1.01	0.06	-0.91	-0.49	-0.73
1132175	0.05	1.00	0.06	-0.73	-0.30	-1.10
1132233	0.06	1.01	0.06	-0.73	-0.67	-0.79
1132292	0.05	1.00	0.06	-1.0	-0.55	-0.91
1132350	0.05	1.00	0.06	-0.79	-0.55	-0.98
1132408	0.06	1.01	0.06	-0.61	-0.55	-0.85
1132467	0.05	1.00	0.06	-0.67	-0.61	-0.79
1132524	0.06	1.00	0.06	-0.79	-0.55	-0.91
1132582	0.06	1.00	0.07	-0.73	-0.49	-0.85
1132641	0.07	1.01	0.06	-0.85	-0.43	-0.98
1132699	0.06	1.00	0.07	-0.79	-0.49	-0.91
1132758	0.06	1.00	0.07	-0.73	-0.61	-0.85
1132816	0.07	1.00	0.05	-0.85	-0.49	-0.91
1132874	0.05	1.01	0.06	-0.79	-0.67	-0.85
1132932	0.06	1.00	0.07	-0.73	-0.43	-1.04
1132990	0.05	1.00	0.07	-0.73	-0.73	-0.91
1133048	0.06	1.01	0.05	-0.61	-0.37	-0.91
1133107	0.05	1.00	0.06	-0.73	-0.67	-0.91
1133165	0.06	1.00	0.06	-0.91	-0.67	-0.79
1133223	0.05	1.00	0.06	-0.61	-0.61	-0.73
1133282	0.05	1.00	0.07	-0.79	-0.73	-0.85
1133339	0.06	1.01	0.06	-0.79	-0.61	-0.61
1133398	0.05	1.00	0.06	-0.67	-0.67	-0.91
1133456	0.06	1.00	0.06	-0.79	-0.49	-0.85
1133514	0.06	1.00	0.05	-0.85	-0.43	-0.98
1133573	0.05	1.01	0.06	-0.91	-0.55	-0.79
1133631	0.07	1.01	0.06	-0.98	-0.37	-0.91
1133689	0.06	1.00	0.06	-0.79	-0.49	-0.91
1133747	0.06	1.00	0.06	-0.73	-0.67	-1.10
1133805	0.05	1.00	0.06	-0.91	-0.49	-0.91
1133863	0.06	1.01	0.06	-0.98	-0.67	-0.79
1133922	0.05	1.00	0.06	-0.73	-0.55	-0.91
1133980	0.05	1.01	0.05	-0.79	-0.61	-1.0
1134039	0.06	1.01	0.06	-0.79	-0.61	-0.79
1134097	0.05	1.00	0.06	-0.91	-0.55	-0.85
1134155	0.06	1.01	0.06	-0.73	-0.43	-0.91
1134213	0.06	1.00	0.07	-0.79	-0.55	-1.04
1134271	0.06	1.00	0.07	-0.79	-0.49	-0.98
1134329	0.05	1.00	0.07	-0.91	-0.61	-0.91
1134388	0.05	1.00	0.06	-0.79	-0.79	-0.98
1134446	0.06	1.01	0.07	-0.91	-0.49	-0.98
1134504	0.04	1.00	0.06	-0.85	-0.55	-0.73
1134563	0.06	1.00	0.06	-0.73	-0.49	-0.85
1134621	0.06	1.01	0.07	-0.91	-0.55	-0.98
1134679	0.05	1.00	0.07	-0.73	-0.43	-0.98
1134737	0.05	1.01	0.06	-0.85	-0.73	-0.98
1134795	0.06	1.01	0.06	-0.85	-0.55	-0.73
1134854	0.07	1.02	0.06	-0.73	-0.43	-0.85
1134912	0.04	1.00	0.07	-0.79	-0.49	-0.98
1134970	0.06	1.01	0.06	-0.73	-0.67	-0.98
1135029	0.05	1.00	0.06	-0.91	-0.55	-0.79
1135087	0.05	1.01	0.07	-0.98	-0.79	-0.85
1135144	0.06	1.01	0.06	-0.79	-0.55	-0.85
1135203	0.04	1.00	0.07	-0.73	-0.79	-0.91
1135261	0.05	1.00	0.07	-0.67	-0.55	-0.85
1135320	0.05	1.00	0.07	-0.91	-0.61	-0.85
1135378	0.05	1.01	0.06	-0.91	-0.61	-0.91
1135436	0.05	1.00	0.06	-0.73	-0.61	-0.98
1135495	0.06	1.01	0.06	-0.61	-0.43	-0.98
1135552	0.06	1.00	0.07	-0.91	-0.49	-0.79
1135610	0.06	1.01	0.06	-0.85	-0.49	-0.85
1135669	0.07	1.01	0.06	-0.91	-0.55	-0.85
1135727	0.06	1.01	0.07	-0.79	-0.61	-0.98
1135785	0.06	1.01	0.07	-0.79	-0.67	-1.04C�1135844	0.06	1.01	0.06	-0.73	-0.61	-0.73
1135902	0.06	1.00	0.07	-0.79	-0.30	-0.85
1135961	0.06	1.01	0.06	-0.98	-0.55	-0.98
1136018	0.04	1.00	0.06	-0.85	-0.55	-0.98
1136076	0.06	1.00	0.07	-0.79	-0.67	-0.85
1136135	0.05	1.01	0.06	-0.91	-0.49	-1.16
1136193	0.04	1.01	0.06	-0.85	-0.55	-0.73
1136251	0.06	1.00	0.06	-0.91	-0.79	-1.04
1136310	0.06	1.00	0.07	-0.73	-0.49	-0.98
1136368	0.06	1.00	0.06	-0.85	-0.55	-0.91
1136425	0.05	1.00	0.07	-0.67	-0.43	-0.85
1136484	0.06	1.01	0.06	-0.98	-0.49	-1.04C�1136542	0.05	1.01	0.06	-0.85	-0.43	-1.10
1136601	0.07	1.01	0.06	-0.73	-0.61	-0.98
1136659	0.06	1.01	0.07	-0.85	-0.55	-0.85
1136717	0.05	1.01	0.05	-1.16	-0.55	-0.79
1136776	0.06	1.01	0.05	-0.79	-0.61	-0.85
1136834	0.05	1.00	0.06	-0.49	-0.55	-0.98
1136891	0.05	1.00	0.07	-0.73	-0.55	-0.91
1136950	0.05	1.00	0.06	-0.79	-0.55	-0.98
1137008	0.06	1.00	0.06	-0.73	-0.43	-0.91
